SWITCH,Enode,Enum,AddressId,NE1,NE2,NE3,NE4,NE5,NE6,NE7,NE8,NE9,NE10
SWITCH11,510,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH11,511,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH11,512,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH11,513,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH11,514,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH11,515,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH11,516,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH11,517,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH11,518,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH11,519,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH11,520,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH11,521,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH11,522,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH11,523,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH11,524,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH11,525,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH11,526,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH11,527,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH11,528,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH11,529,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH11,530,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH11,531,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH11,532,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH11,533,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH11,534,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH11,535,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH11,536,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH11,537,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH12,538,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH12,539,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH12,540,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH12,541,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH12,542,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH12,543,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH12,544,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH12,545,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH12,546,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH12,547,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH12,548,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH12,549,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH12,550,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH12,551,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH12,552,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH12,553,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH12,554,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH12,555,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH12,556,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH12,557,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH12,558,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH12,559,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH12,560,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH12,561,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH12,562,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH12,563,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH12,564,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH12,565,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH12,566,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH12,567,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH12,568,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH12,569,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH12,570,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH12,571,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH12,572,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH12,573,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH12,574,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH12,575,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH8,576,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH8,577,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH8,578,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH8,579,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH8,580,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH8,581,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH8,582,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH8,583,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH8,584,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH8,585,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH8,586,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH8,587,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH8,588,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH8,589,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH8,590,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH8,591,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH8,592,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH8,593,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH8,594,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH8,595,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH8,596,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH8,597,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH8,598,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH8,599,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH8,600,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH8,601,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH8,602,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH8,603,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH8,604,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH8,605,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH8,606,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH8,607,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH9,608,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH9,609,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH9,610,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH9,611,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH9,612,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH9,613,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH9,614,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH9,615,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH9,616,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH9,617,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH9,618,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH9,619,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH9,620,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH9,621,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH9,622,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH9,623,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH9,624,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH9,625,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH9,626,2,6,0,1,1,0,0,1,0,1,1,0
SWITCH9,627,0,6,1,0,0,1,1,0,1,0,0,1
SWITCH10,628,1,6,1,1,1,0,0,1,0,1,1,0
SWITCH10,629,2,6,1,0,1,0,1,0,1,1,0,1
SWITCH10,630,0,6,0,1,0,1,1,0,1,1,0,0
SWITCH10,631,1,6,0,1,0,1,0,1,1,0,1,0
SWITCH10,632,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH10,633,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH10,634,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH10,635,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH10,636,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH10,637,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH11,638,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH11,639,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH11,640,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH11,641,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH11,642,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH11,643,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH11,644,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH11,645,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH11,646,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH11,647,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH11,648,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH11,649,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH11,650,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH11,651,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH11,652,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH11,653,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH11,654,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH11,655,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH11,656,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH11,657,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH12,658,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH12,659,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH12,660,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH12,661,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH12,662,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH12,663,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH12,664,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH12,665,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH12,666,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH12,667,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH12,668,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH12,669,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH12,670,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH12,671,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH12,672,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH12,673,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH12,674,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH12,675,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH12,676,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH12,677,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH12,678,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH12,679,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH12,680,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH12,681,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH12,682,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH12,683,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH12,684,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH12,685,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH12,686,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH12,687,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH12,688,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH12,689,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH12,690,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH13,691,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH13,692,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH13,693,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH13,694,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH13,695,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH13,696,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH13,697,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH13,698,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH13,699,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH13,700,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH13,701,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH13,702,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH13,703,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH13,704,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH13,705,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH13,706,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH13,707,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH13,708,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH13,709,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH13,710,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH13,711,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH13,712,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH13,713,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH13,714,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH13,715,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH13,716,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH13,717,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH13,718,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH13,719,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH13,720,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH13,721,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH13,722,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH13,723,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH13,724,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH13,725,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH13,726,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH13,727,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH13,728,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH9,729,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH9,730,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH9,731,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH9,732,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH9,733,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH9,734,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH9,735,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH9,736,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH9,737,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH9,738,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH9,739,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH9,740,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH9,741,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH9,742,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH9,743,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH9,744,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH9,745,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH9,746,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH9,747,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH9,748,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH9,749,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH9,750,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH9,751,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH9,752,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH9,753,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH9,754,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH9,755,2,7,1,0,1,0,1,0,1,1,0,1
SWITCH9,756,0,7,0,1,0,1,1,0,1,1,0,0
SWITCH9,757,1,7,0,1,0,1,0,1,1,0,1,0
SWITCH9,758,2,7,0,1,1,0,0,1,0,1,1,0
SWITCH9,759,0,7,1,0,0,1,1,0,1,0,0,1
SWITCH9,760,1,7,1,1,1,0,0,1,0,1,1,0
SWITCH10,761,2,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,762,0,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,763,1,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,764,2,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,765,0,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,766,1,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,767,2,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,768,0,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,769,1,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,770,2,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,771,0,7,1,1,1,1,1,1,1,1,1,1
SWITCH10,772,1,7,1,0,1,0,1,0,1,1,0,1
SWITCH10,773,2,7,0,1,0,1,1,0,1,1,0,0
SWITCH10,774,0,7,0,1,0,1,0,1,1,0,1,0
SWITCH10,775,1,7,0,1,1,0,0,1,0,1,1,0
SWITCH10,776,2,7,0,0,0,0,0,0,0,0,0,0
SWITCH10,777,0,7,0,0,0,0,0,0,0,0,0,0
SWITCH10,778,1,7,0,0,0,0,0,0,0,0,0,0
SWITCH10,779,2,7,0,0,0,0,0,0,0,0,0,0
SWITCH10,780,0,7,0,0,0,0,0,0,0,0,0,0
SWITCH11,781,1,7,0,0,0,0,0,0,0,0,0,0
SWITCH11,782,2,7,0,0,0,0,0,0,0,0,0,0
SWITCH11,783,0,7,0,0,0,0,0,0,0,0,0,0
SWITCH11,784,1,7,0,0,0,0,0,0,0,0,0,0
SWITCH11,785,2,8,0,0,0,0,0,0,0,0,0,0
SWITCH11,786,0,8,0,0,0,0,0,0,0,0,0,0
SWITCH11,787,1,8,0,0,0,0,0,0,0,0,0,0
SWITCH11,788,2,8,0,0,0,0,0,0,0,0,0,0
SWITCH11,789,0,8,0,1,1,0,0,1,0,1,1,0
SWITCH11,790,1,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,791,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,792,0,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,793,1,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,794,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,795,0,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,796,1,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,797,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,798,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH12,799,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH12,800,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH12,801,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH12,802,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH12,803,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,804,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH12,805,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH12,806,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH12,807,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH12,808,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH12,809,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH12,810,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH13,811,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH13,812,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH13,813,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH13,814,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH13,815,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH13,816,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH13,817,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH13,818,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH13,819,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH13,820,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH13,821,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH13,822,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH13,823,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH13,824,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH13,825,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH13,826,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH13,827,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH13,828,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH13,829,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH13,830,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH13,831,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH13,832,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH13,833,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH13,834,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH13,835,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH13,836,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH13,837,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH13,838,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH13,839,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH13,840,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH13,841,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH13,842,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH13,843,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH14,844,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH14,845,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH14,846,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH14,847,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH14,848,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH14,849,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH14,850,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH14,851,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH14,852,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH14,853,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH14,854,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH14,855,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH14,856,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH14,857,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH14,858,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH14,859,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH14,860,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH14,861,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH14,862,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH14,863,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH14,864,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH14,865,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH14,866,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH14,867,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH14,868,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH14,869,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH14,870,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH14,871,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH14,872,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH14,873,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH14,874,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH14,875,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH14,876,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH14,877,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH14,878,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH14,879,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH14,880,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH14,881,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH10,882,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH10,883,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH10,884,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH10,885,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH10,886,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH10,887,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH10,888,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH10,889,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH10,890,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH10,891,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH10,892,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH10,893,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH10,894,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH10,895,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH10,896,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH10,897,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH10,898,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH10,899,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH10,900,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH10,901,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH10,902,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH10,903,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH10,904,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH10,905,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH10,906,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH10,907,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH10,908,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH10,909,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH10,910,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH10,911,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH10,912,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH10,913,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH11,914,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH11,915,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH11,916,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH11,917,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH11,918,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH11,919,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH11,920,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH11,921,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH11,922,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH11,923,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH11,924,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH11,925,1,8,1,1,1,0,0,1,0,1,1,0
SWITCH11,926,2,8,1,0,1,0,1,0,1,1,0,1
SWITCH11,927,0,8,0,1,0,1,1,0,1,1,0,0
SWITCH11,928,1,8,0,1,0,1,0,1,1,0,1,0
SWITCH11,929,2,8,0,1,1,0,0,1,0,1,1,0
SWITCH11,930,0,8,1,0,0,1,1,0,1,0,0,1
SWITCH11,931,1,8,1,1,1,0,0,1,0,1,1,0
