BillingId,Customer_id,Amount,Date,Year
2721,303,220.6947044,01-03-2016,2016
2722,303,857.8313536,01-04-2016,2016
2723,303,417.2517178,01-05-2016,2016
2724,303,331.6893211,01-06-2016,2016
2725,303,878.1128523,01-07-2016,2016
2726,303,579.6158003,01-08-2016,2016
2727,303,293.9978021,01-09-2016,2016
2728,304,923.3306126,01-01-2016,2016
2729,304,66.59138878,01-02-2016,2016
2730,304,313.8836875,01-03-2016,2016
2731,304,661.1282118,01-04-2016,2016
2732,304,710.0494395,01-05-2016,2016
2733,304,152.6871781,01-06-2016,2016
2734,304,109.1503438,01-07-2016,2016
2735,304,855.154492,01-08-2016,2016
2736,304,529.7717207,01-09-2016,2016
2737,305,936.8044847,01-01-2016,2016
2738,305,516.4299139,01-02-2016,2016
2739,305,328.7212228,01-03-2016,2016
2740,305,807.707055,01-04-2016,2016
2741,305,481.3205155,01-05-2016,2016
2742,305,88.13838316,01-06-2016,2016
2743,305,41.64251567,01-07-2016,2016
2744,305,319.71337,01-08-2016,2016
2745,305,77.42756266,01-09-2016,2016
2746,306,114.4339431,01-01-2016,2016
2747,306,437.2524028,01-02-2016,2016
2748,306,27.90083736,01-03-2016,2016
2749,306,601.4980724,01-04-2016,2016
2750,306,63.38526283,01-05-2016,2016
2751,306,26.46155195,01-06-2016,2016
2752,306,895.5331787,01-07-2016,2016
2753,306,420.2527659,01-08-2016,2016
2754,306,25.32240322,01-09-2016,2016
